RecordID,d_1,d_15,d_16,d_2,d_20,d_21,d_3,d_4,d_5,d_6,d_7,d_8,Intention_to_leave,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_2,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28,q_29,q_3,q_30,q_31,q_32,q_33,q_34,q_35,q_36,q_37,q_38,q_39,q_4,q_40,q_41,q_42,q_43,q_44,q_45,q_46,q_47,q_48,q_49,q_5,q_50,q_51,q_52,q_53,q_54,q_55,q_6,q_7,q_8,q_9
10089,3,1,4,1,25,1,1,2,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1009,4,1,4,2,27,2,2,2,1,2,1,,0,1,1,1,1,1,1,2,1,2,3,1,2,2,1,1,1,1,1,1,,,1,,,,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10090,4,2,4,2,26,1,1,2,1,2,2,,0,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
10091,4,2,4,1,1,3,2,2,1,2,2,1,0,2,5,4,4,2,2,3,4,2,2,2,4,5,2,2,3,2,1,2,2,3,3,3,3,3,2,1,1,2,3,4,2,1,4,2,1,1,1,3,2,1,1,1,2,1,1,2,2,4,2,2,4,5,1
10092,5,6,,1,7,2,2,2,1,2,2,1,0,2,1,2,2,2,3,1,2,2,2,1,2,1,2,1,1,2,1,2,,,1,,,,1,2,2,2,1,2,2,2,3,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,1,3,1
10093,5,5,,1,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,,,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,2,1
10094,3,3,4,1,1,2,2,2,1,1,1,1,1,5,5,1,3,3,4,3,5,5,5,2,3,5,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,5,3,3,1,4,3,2,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,4
10095,6,4,4,1,,1,1,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10096,3,3,4,1,6,3,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10097,6,7,,1,2,1,2,2,1,2,2,1,0,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,3,1
10098,2,1,,2,26,1,,1,1,2,2,,1,3,3,4,2,4,1,3,5,4,1,1,2,1,1,4,3,1,1,1,,,3,,,,1,1,1,2,1,1,1,4,1,1,1,3,1,4,2,3,4,4,1,5,3,1,4,3,2,1,1,4,4
10099,3,4,,1,25,4,1,2,,1,,2,1,1,1,1,1,1,2,1,1,1,2,1,3,5,1,1,1,1,1,1,,,3,,,,1,1,2,1,3,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1
101,3,2,4,2,26,3,2,2,1,2,2,,0,1,1,2,1,2,2,3,1,1,3,1,3,1,1,4,2,1,1,1,,,1,,,,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1
1010,3,4,4,2,33,1,2,2,1,1,1,,0,2,1,1,1,3,2,4,2,2,2,1,2,1,2,1,1,2,2,1,,,2,,,,2,1,2,2,1,1,2,2,1,4,1,1,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,4,2
10100,4,4,4,1,25,2,1,2,1,1,2,2,0,1,2,2,4,2,1,4,2,1,2,1,2,1,2,1,1,1,1,1,,,1,,,,1,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1
10101,6,1,,1,,2,2,,1,2,2,1,0,2,1,3,1,3,2,1,2,3,2,1,2,2,2,4,2,2,1,1,,,2,,,,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,3,1,1,2,3,2,2,3,3,2
10102,3,5,4,2,28,2,2,2,1,1,1,,0,4,4,1,2,1,2,4,2,1,2,1,1,1,1,1,4,4,2,4,,,1,,,,1,4,1,1,1,1,1,1,2,1,2,4,4,4,2,4,4,4,1,4,2,1,1,1,1,1,1,1,1
10103,3,3,,1,1,3,,,1,1,,1,0,2,5,5,2,4,4,4,4,1,4,2,4,5,4,3,2,2,4,4,4,3,4,4,3,4,4,3,4,4,4,3,2,4,2,2,2,2,2,4,4,1,1,2,2,4,1,2,1,2,2,3,4,5,1
10104,2,3,,1,7,2,2,2,1,2,2,1,0,2,2,2,2,4,2,2,2,1,2,2,2,2,4,3,1,1,1,1,1,1,2,1,2,2,2,2,2,3,2,2,2,2,4,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1
10105,4,3,4,2,26,1,1,2,1,2,2,,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,,,1,,,,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
10106,2,3,4,1,6,1,2,2,1,2,2,1,0,4,5,3,1,2,2,1,4,1,5,4,4,4,1,2,3,3,2,4,1,1,1,2,1,1,3,1,1,4,4,5,1,3,2,4,3,1,1,1,1,1,1,1,3,1,1,1,1,4,4,4,5,3,5
10107,2,1,,1,7,1,2,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10108,2,1,4,1,7,2,2,2,1,2,1,1,0,1,1,2,1,1,1,1,1,4,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,2,4,1,1,1,4,1
10109,5,8,,1,1,3,1,2,1,2,,1,1,5,4,4,4,4,3,2,4,4,3,2,2,4,4,1,4,4,4,4,,,2,,,,4,4,2,3,2,4,2,4,4,2,3,4,2,4,4,4,3,4,2,4,4,2,4,4,4,3,3,4,3
1011,1,1,4,1,,2,2,2,1,1,1,,0,5,5,1,4,2,3,2,2,4,2,1,1,2,5,1,1,5,5,5,,,1,,,,1,5,2,1,1,1,5,1,2,1,5,2,2,5,5,4,5,2,1,5,2,5,5,4,2,1,1,5,4
10110,5,3,4,1,1,1,1,2,1,1,2,1,0,2,4,2,4,4,4,2,4,2,4,2,4,4,2,3,4,4,4,4,,,2,,,,2,4,4,2,2,2,1,4,2,2,2,2,2,4,2,3,2,2,2,2,2,4,4,4,5,4,4,5,2
10111,6,6,4,1,7,2,2,2,1,1,1,1,1,2,2,4,2,2,2,4,4,2,2,2,2,4,2,2,2,2,2,2,1,2,2,2,1,1,1,2,4,2,2,4,1,1,2,2,2,1,2,2,2,2,1,2,2,4,2,2,2,4,4,2,2,2,2
10112,5,4,,1,6,2,1,,,1,3,1,1,5,1,3,1,4,1,4,5,3,5,2,1,3,2,3,3,3,1,4,1,5,1,4,2,5,5,2,1,1,2,3,1,4,5,2,3,1,1,2,3,2,1,2,1,3,1,2,3,1,4,5,5,3,2
10113,5,8,4,1,25,1,2,2,1,1,1,4,0,3,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,,,2,,,,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,3,2,2
10114,2,1,4,1,7,1,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10115,5,5,,1,1,1,1,2,1,2,2,1,1,3,2,3,2,5,3,3,4,4,4,2,3,5,3,3,4,3,3,3,,,2,,,,4,3,4,3,3,4,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,5,3
10116,3,2,4,1,7,1,2,2,1,2,,1,0,2,2,3,2,3,3,2,3,2,3,2,2,3,2,1,2,4,3,4,,,2,,,,2,4,4,2,2,2,2,4,2,1,2,3,3,3,4,3,2,3,2,4,2,3,2,2,2,3,2,4,2
10117,5,8,4,1,25,3,2,2,1,1,1,3,1,5,5,2,2,4,1,2,5,2,5,1,4,5,4,3,2,1,1,1,,,1,,,,1,2,2,1,5,2,1,5,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,5,5,5,2
10118,5,5,4,1,1,3,2,2,1,2,2,1,1,5,5,4,3,3,2,5,5,5,4,1,3,5,2,3,3,1,2,1,2,1,2,2,2,2,5,1,3,5,3,2,1,3,2,4,5,5,5,5,5,5,5,5,1,5,5,2,3,5,3,4,5,5,5
10119,3,1,4,2,26,1,2,2,1,2,1,,0,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1
1012,5,4,4,1,7,1,2,2,1,1,1,1,0,2,2,2,1,1,2,1,1,1,2,1,3,2,3,1,1,2,1,4,,,1,,,,1,2,4,2,4,2,1,4,2,1,2,2,1,4,1,2,1,2,1,4,2,4,2,2,5,4,4,5,1
10120,4,1,4,1,2,1,2,2,1,2,2,1,0,2,3,2,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2
10121,5,7,,1,6,2,,2,1,1,2,1,0,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,3,1,2,2,2,2,2
10122,5,4,,1,7,2,,2,1,2,,1,1,4,3,4,2,4,2,4,4,5,4,2,2,3,3,3,5,5,4,4,,,2,,,,2,4,4,2,2,2,2,4,4,2,2,1,2,2,2,1,2,2,2,1,2,2,4,4,4,3,3,4,2
10123,2,1,4,2,27,1,2,2,1,2,1,,0,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10124,3,1,4,1,,2,2,2,1,2,2,,0,5,2,4,1,2,2,2,3,2,1,1,1,1,2,4,3,2,1,2,,,2,,,,2,2,2,2,1,1,1,1,1,4,2,2,2,2,3,4,1,5,2,2,2,1,2,5,4,1,1,5,1
10125,2,3,,1,1,1,2,2,1,1,2,1,0,1,2,1,2,4,2,1,2,2,1,1,4,1,2,3,1,4,4,1,1,1,1,1,1,1,1,2,5,2,1,1,1,3,2,4,2,1,1,1,1,3,2,1,2,1,2,4,1,1,2,1,1,4,1
10126,5,8,4,1,6,5,2,2,14,1,2,1,1,1,2,1,1,1,4,4,1,1,1,1,2,2,1,4,2,1,4,1,1,2,1,1,1,1,1,2,1,1,1,4,1,2,1,2,4,2,2,2,1,1,4,1,1,1,4,1,4,1,1,1,1,4,4
10127,4,1,4,1,,2,2,2,1,2,1,1,0,2,1,2,1,2,1,2,2,1,2,1,2,2,1,2,2,2,1,3,,,1,,,,1,1,2,1,1,2,1,2,2,1,1,2,1,3,2,2,1,1,1,2,2,2,1,2,3,1,1,3,2
10128,5,4,1,1,6,1,2,2,9,2,2,1,1,4,1,2,2,1,5,1,2,2,1,1,1,4,4,1,2,1,2,1,5,2,2,2,5,5,1,1,2,5,1,2,5,4,4,1,4,5,2,5,5,2,5,4,1,5,5,5,4,4,3,2,1,2,4
10129,3,1,4,1,,2,2,2,11,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1013,5,6,4,2,26,2,1,2,1,2,2,,0,1,2,3,1,1,1,4,2,1,1,1,1,2,1,3,2,1,2,1,,,1,,,,2,1,1,2,1,2,3,2,3,1,1,2,3,3,2,3,1,1,2,3,1,3,2,1,2,5,1,4,1
10130,2,2,1,1,,2,2,2,1,2,2,1,0,2,2,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,,,1,,,,1,1,1,2,2,1,2,1,2,1,1,1,2,4,1,1,1,2,1,4,2,1,2,1,1,1,1,2,1
10131,3,4,4,2,26,1,2,2,2,2,2,,0,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,3,1
10132,5,4,4,1,7,1,2,2,5,1,1,1,0,3,3,3,2,3,2,2,3,3,2,2,2,5,2,4,2,2,2,2,3,3,2,2,3,3,2,2,3,2,3,2,2,2,3,2,2,2,3,3,3,2,3,3,1,3,2,3,3,2,3,2,2,3,2
10133,5,6,4,1,1,4,1,2,1,1,2,1,0,2,1,2,4,2,3,2,2,2,4,2,4,4,2,4,2,4,2,2,2,2,1,1,2,2,2,2,2,1,2,4,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2
10134,5,5,,1,6,1,2,2,1,1,2,1,0,1,1,2,1,1,1,1,2,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1
10135,4,7,4,1,1,3,2,2,1,1,2,1,1,5,5,4,5,2,5,2,5,3,5,3,4,5,5,3,3,3,2,3,3,3,2,4,3,4,3,3,5,3,2,3,2,5,5,2,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,5,5,5
10136,2,1,4,2,26,2,2,2,1,2,1,,0,1,4,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,,,2,,,,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,3,2,4,1
10137,2,2,4,1,,3,2,2,14,2,1,1,1,3,2,2,1,2,3,5,2,2,3,2,3,3,2,1,3,3,2,3,,,2,,,,1,2,2,3,2,2,2,3,2,1,3,2,2,2,3,3,3,2,2,2,4,2,3,2,3,3,3,5,2
10138,3,3,4,2,26,2,2,2,1,1,1,,1,5,3,4,4,5,3,5,5,5,5,2,3,5,4,4,5,5,5,5,,,2,,,,5,5,5,5,3,5,2,5,5,3,5,5,4,5,4,4,5,5,4,4,5,5,5,4,4,4,5,4,4
10139,6,8,4,1,7,2,2,2,1,1,1,1,0,1,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,1,2
1014,4,6,4,1,,1,2,2,1,2,1,1,1,4,5,5,5,5,5,2,5,5,5,5,4,5,3,3,2,2,2,2,,,2,,,,3,2,3,5,5,5,3,4,4,2,3,2,2,3,5,3,4,2,3,3,4,3,5,4,5,4,5,5,2
10140,5,5,,1,7,1,2,2,1,2,,1,1,5,5,4,2,4,4,5,5,4,5,4,4,5,4,2,5,5,5,4,,,5,,,,5,5,5,5,5,4,5,5,4,2,5,3,4,4,5,4,4,2,5,5,3,5,4,5,5,4,4,5,4
10141,4,6,,1,,,,2,,1,,,1,4,2,4,4,2,5,5,4,5,4,2,1,5,2,3,4,3,2,2,,,1,,,,3,2,2,5,4,5,5,5,3,2,4,4,2,5,2,4,4,5,3,5,5,5,4,2,4,2,4,2,2
10142,3,3,4,1,6,2,2,2,1,2,2,1,1,1,4,1,4,4,2,4,2,4,1,1,4,1,1,1,1,4,4,4,,,2,,,,1,4,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,4,1,2,1
10143,4,7,4,1,25,1,2,2,1,1,2,3,0,2,1,2,1,5,1,2,5,2,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,5,1,1,2,5,1
10144,1,1,4,2,26,2,2,2,1,2,2,,0,1,1,2,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,,,1,,,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10145,2,4,4,1,1,4,2,2,1,1,1,1,1,3,2,3,1,3,2,4,3,3,2,2,2,2,4,4,3,2,2,1,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,2,4,2,3,3,2,2,3,2
10146,2,3,4,1,1,1,2,2,1,2,2,1,0,2,4,2,2,5,2,2,2,2,3,2,3,2,3,2,4,2,2,4,,,2,,,,2,4,2,2,1,3,2,3,2,4,1,1,1,4,3,3,1,1,2,4,2,1,2,2,4,2,3,4,1
10147,2,2,,1,1,2,2,2,1,2,,1,1,3,5,5,2,2,3,1,3,2,2,1,3,2,3,4,1,1,5,1,,,1,,,,2,1,2,3,2,1,2,4,2,2,2,1,3,2,3,3,2,2,3,2,4,4,2,2,2,2,2,1,2
10148,4,3,4,2,34,2,,,1,1,1,,1,5,5,5,2,5,5,5,5,2,5,1,5,5,5,4,5,5,4,5,,,2,,,,4,5,4,5,5,5,1,5,5,4,5,4,5,5,5,5,2,5,1,5,5,2,5,5,5,3,5,5,1
10149,3,1,,2,26,3,,2,1,2,2,,1,2,4,4,4,3,2,1,3,3,1,2,2,2,2,2,2,2,2,2,,,2,,,,2,2,1,2,2,3,1,2,3,1,2,2,2,2,3,4,2,1,2,2,2,1,2,2,2,2,2,3,1
1015,3,1,2,1,25,2,2,2,1,1,1,2,1,5,5,4,5,4,1,2,4,3,2,4,3,1,1,2,1,2,3,2,,,1,,,,2,3,5,1,1,1,1,3,1,1,4,3,4,4,4,5,1,5,2,5,5,5,5,4,4,1,4,5,1
10150,4,5,4,2,26,1,1,2,1,2,2,,0,2,1,2,2,1,2,2,2,2,2,1,3,2,1,1,1,1,1,3,,,1,,,,1,1,2,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1
10151,5,5,4,1,7,1,2,2,1,2,2,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10152,5,1,4,1,1,3,,,2,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10153,4,7,4,1,1,1,1,2,1,2,2,1,0,4,1,2,1,1,1,1,5,1,4,1,1,5,1,3,1,2,1,1,,,1,,,,5,2,5,2,2,1,2,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,5,5
10154,5,3,4,1,3,2,2,2,1,2,1,1,0,2,2,2,4,3,2,2,2,2,2,2,2,3,2,4,2,3,2,2,3,3,2,2,3,3,1,2,3,2,2,2,2,2,2,1,2,2,2,4,2,3,2,3,2,4,2,2,2,3,3,2,2,3,2
10155,4,6,4,1,25,2,2,2,14,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10156,5,7,,1,6,,,,,2,3,1,1,5,5,5,3,5,3,2,5,5,5,5,5,5,5,3,5,5,5,5,,,1,,,,4,5,5,5,5,4,4,5,5,2,5,5,5,5,4,5,4,5,1,5,5,5,5,4,5,3,3,5,5
10157,2,1,4,1,6,2,2,2,9,2,2,1,0,2,3,2,1,2,1,1,1,1,2,2,3,1,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,1,2,1,1,3,3,2,1,2,2,4,1,1,1,4,2,1,2,3,1
10158,4,3,,2,26,1,1,2,2,2,2,,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10159,3,7,4,1,7,2,1,2,1,2,2,1,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,2,5,1,1,5,5,5,1,1,1,1,1,1,5,1,5,1,1,1,1
1016,3,4,,1,25,,,,,1,,3,0,1,1,1,1,2,2,2,1,1,2,1,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,2,2
10160,5,8,4,1,7,2,2,1,1,2,2,1,0,4,2,4,2,4,2,2,4,2,4,2,2,4,4,3,2,2,1,2,2,2,2,4,2,2,2,2,4,4,4,3,2,4,2,2,2,2,2,2,4,2,2,2,4,2,4,2,2,4,4,4,2,4,2
10161,5,4,4,1,6,2,2,2,1,2,2,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1
10162,3,6,4,1,7,1,2,,1,2,3,1,1,1,5,5,1,1,1,5,1,1,1,1,5,5,1,4,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,5,1,1,5,1
10163,5,7,,1,6,3,1,2,1,2,2,1,0,1,2,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1
10164,1,6,,1,25,,,2,,1,,3,1,4,2,1,4,3,1,2,1,5,1,2,1,1,2,1,4,5,5,5,1,1,1,1,2,1,2,5,1,1,1,2,1,1,2,1,2,4,4,4,4,3,5,5,1,5,3,1,5,2,5,1,1,2,3
10165,6,2,4,1,1,2,2,2,1,2,2,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,4,,,1,,,,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,1,1,4,1
10166,5,2,,1,,4,1,2,,1,2,1,1,5,5,3,3,5,5,5,5,1,5,1,3,5,2,3,1,1,1,1,,,1,,,,1,1,3,5,2,5,3,5,3,2,1,1,2,1,2,1,1,1,5,1,1,1,1,1,2,2,3,5,2
10167,5,4,,1,,5,2,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10168,2,1,4,1,1,1,2,2,1,2,2,1,1,5,5,4,2,5,2,5,4,4,4,1,3,4,3,3,2,3,1,2,4,2,1,3,5,4,5,2,2,4,4,2,1,3,2,4,4,4,5,5,4,5,2,5,2,4,2,3,5,4,4,2,2,4,2
10169,2,1,4,1,,2,1,2,1,2,2,,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,3,1,4,2,1,2,1,1,1,1
1017,2,2,4,2,30,1,,2,,2,,,0,4,2,2,2,2,2,2,2,2,3,2,3,3,2,1,3,2,2,3,,,2,,,,2,2,2,2,4,2,3,2,3,4,2,2,2,4,2,4,3,3,3,2,3,2,2,2,2,2,2,3,2
10170,5,2,,1,6,2,2,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10171,2,1,4,1,1,1,2,2,1,1,2,1,1,4,4,4,4,4,2,1,4,4,2,2,4,4,2,1,1,2,1,2,1,1,2,2,2,2,2,1,4,2,1,1,2,2,2,1,2,2,2,4,4,2,2,4,2,4,2,2,2,2,2,2,2,4,1
10172,3,5,,1,6,,,,,2,,1,1,3,3,3,3,3,2,2,3,2,5,2,3,5,2,3,5,5,4,4,1,2,2,1,1,1,5,5,3,2,4,3,2,3,3,2,4,1,1,1,1,1,1,1,3,1,1,3,1,3,3,4,3,5,3
10173,3,2,,1,1,2,,2,1,2,1,1,1,2,3,4,1,4,3,2,2,1,4,1,2,1,2,1,1,1,1,2,,,1,,,,3,1,1,5,2,3,4,4,2,1,2,1,1,2,2,1,1,1,2,2,1,5,2,2,4,3,1,2,1
10174,5,1,4,1,1,2,1,2,1,2,2,1,0,3,4,2,3,4,1,1,3,3,3,1,2,2,2,4,3,3,3,3,2,3,1,2,3,1,2,3,2,3,2,4,1,2,2,3,2,2,1,4,4,2,1,2,1,4,1,1,3,2,1,1,2,4,1
10175,4,7,4,1,6,3,2,,1,1,2,1,1,3,3,4,4,4,3,3,3,4,3,2,2,4,3,3,3,3,4,4,,,2,,,,3,3,4,4,2,2,1,3,3,2,2,2,2,3,3,2,3,2,3,4,3,1,3,2,2,2,2,4,3
10176,3,4,4,1,25,3,2,2,1,1,2,3,0,2,2,2,2,2,2,5,2,2,2,1,2,2,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,2,2,4,2,2,4,2
10177,5,4,,1,1,2,2,2,1,2,2,1,1,4,2,4,2,2,2,2,4,2,2,2,2,2,4,2,2,2,2,2,,,2,,,,2,2,4,4,2,2,1,2,4,4,4,5,5,5,5,5,4,5,2,5,4,4,5,2,5,2,2,5,2
10178,4,4,4,1,4,2,1,2,,2,1,1,0,3,3,3,2,3,2,3,3,3,3,2,2,3,3,4,3,2,2,3,2,3,3,3,3,2,2,3,3,2,3,2,3,3,2,4,2,2,3,2,3,2,2,3,3,3,2,3,3,3,2,3,2,2,3
10179,4,1,4,1,25,3,2,2,1,1,,3,0,2,2,1,2,3,3,3,2,1,2,2,2,2,3,1,1,1,1,1,,,2,,,,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,1,2,2,3,1,1,2,1,2,3,1
1018,1,2,,2,30,,,,2,1,5,,1,5,4,1,2,3,5,5,1,5,1,1,5,5,1,2,1,5,5,5,,,5,,,,5,1,5,1,5,5,5,5,1,3,5,5,5,5,2,5,1,1,5,5,2,5,5,5,2,1,1,5,1
10180,5,5,4,2,33,3,2,2,1,1,1,,0,2,1,1,1,2,2,4,1,1,1,1,1,1,4,1,1,1,1,2,,,1,,,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1
